source,position_in_search,asin,title,url,price,rating,sponsored,badge_detected,link_clickable,sponsored_hint_on_pdp,click_method
search_results,11.0,B08V9Y4Y25,Dabur 100% Pure Cow Ghee – 1000 ml | Daanedaar with Rich Aroma | Rich in Vitamin A | Provides Energy/Source of Energy,https://amazon.in/Dabur-100-Pure-Cow-Ghee/dp/B08V9Y4Y25/ref=sr_1_11?dib=eyJ2IjoiMSJ9.vLk5VJE0bBte2CL7K9kV84O06K_psTb8_DcL4AEVlb1AdQ0Qyf7ps0Giu_NQ3ewm43nn77qAIlrE_8ctkP_vBershGEpJVTzzbvFDhOrWP0rPc6ZU7CAJfaTDj9fUzqepI-nLIVcwnYH9exhIQKBpxytio4wv4Tcq3Kz4uXwNSrzksxhNTdqp7219EeLp0CFYVvXH4IUVtZCjEvwRQyHjBZAM2cOHUFqZCFj1HwCmldjkkbKcNk1rLzLnA9WyM2RX8L5rZleXeNUtZUrQDUoK_aB4MdNd-GQVxylkXgPo94.qj-v0uMNqdWb-FaqdFFJC6aCzZdvZ_CxMgq1qCrJsRE&dib_tag=se&keywords=Cow+ghee&qid=1774549584&sr=8-11,₹627,4.2 out of 5 stars,False,,True,,
search_results,12.0,B0G6KNWXL4,"Love of India Desi Cow Ghee 1 Litre | Crafted using Traditional Indian Method | Danedar, Natural & Pure Cow Ghee | Ideal For Everyday Cooking & Puja",https://amazon.in/Crafted-Traditional-Danedar-Natural-Everyday/dp/B0G6KNWXL4/ref=sr_1_12?dib=eyJ2IjoiMSJ9.vLk5VJE0bBte2CL7K9kV84O06K_psTb8_DcL4AEVlb1AdQ0Qyf7ps0Giu_NQ3ewm43nn77qAIlrE_8ctkP_vBershGEpJVTzzbvFDhOrWP0rPc6ZU7CAJfaTDj9fUzqepI-nLIVcwnYH9exhIQKBpxytio4wv4Tcq3Kz4uXwNSrzksxhNTdqp7219EeLp0CFYVvXH4IUVtZCjEvwRQyHjBZAM2cOHUFqZCFj1HwCmldjkkbKcNk1rLzLnA9WyM2RX8L5rZleXeNUtZUrQDUoK_aB4MdNd-GQVxylkXgPo94.qj-v0uMNqdWb-FaqdFFJC6aCzZdvZ_CxMgq1qCrJsRE&dib_tag=se&keywords=Cow+ghee&qid=1774549584&sr=8-12,₹899,4.4 out of 5 stars,True,Sponsored,True,,
search_results,13.0,B08SRCHGLY,"Mother Dairy Cow ghee Pack, 1 Liter",https://amazon.in/MOTHER-DAIRY-GHEE-CEKA-Pack/dp/B08SRCHGLY/ref=sr_1_13?dib=eyJ2IjoiMSJ9.vLk5VJE0bBte2CL7K9kV84O06K_psTb8_DcL4AEVlb1AdQ0Qyf7ps0Giu_NQ3ewm43nn77qAIlrE_8ctkP_vBershGEpJVTzzbvFDhOrWP0rPc6ZU7CAJfaTDj9fUzqepI-nLIVcwnYH9exhIQKBpxytio4wv4Tcq3Kz4uXwNSrzksxhNTdqp7219EeLp0CFYVvXH4IUVtZCjEvwRQyHjBZAM2cOHUFqZCFj1HwCmldjkkbKcNk1rLzLnA9WyM2RX8L5rZleXeNUtZUrQDUoK_aB4MdNd-GQVxylkXgPo94.qj-v0uMNqdWb-FaqdFFJC6aCzZdvZ_CxMgq1qCrJsRE&dib_tag=se&keywords=Cow+ghee&qid=1774549584&sr=8-13,₹685,4.2 out of 5 stars,False,,True,,
search_results,14.0,B0CP7M2RW6,"SATVIK PURE GHEE A2 Gir Cow Ghee 1 Litre Churned From Vedic Bilona Method Bilona Ghee A2 Cow Desi Ghee 1 Litre,1.49 Kilograms",https://amazon.in/SATVIK-PURE-GHEE-Churned-Bilona/dp/B0CP7M2RW6/ref=sr_1_14?dib=eyJ2IjoiMSJ9.vLk5VJE0bBte2CL7K9kV84O06K_psTb8_DcL4AEVlb1AdQ0Qyf7ps0Giu_NQ3ewm43nn77qAIlrE_8ctkP_vBershGEpJVTzzbvFDhOrWP0rPc6ZU7CAJfaTDj9fUzqepI-nLIVcwnYH9exhIQKBpxytio4wv4Tcq3Kz4uXwNSrzksxhNTdqp7219EeLp0CFYVvXH4IUVtZCjEvwRQyHjBZAM2cOHUFqZCFj1HwCmldjkkbKcNk1rLzLnA9WyM2RX8L5rZleXeNUtZUrQDUoK_aB4MdNd-GQVxylkXgPo94.qj-v0uMNqdWb-FaqdFFJC6aCzZdvZ_CxMgq1qCrJsRE&dib_tag=se&keywords=Cow+ghee&qid=1774549584&sr=8-14,"₹1,299",4.2 out of 5 stars,False,,True,,
search_results,15.0,B07WCTFG7N,BRIJ GWALA Desi Cow Ghee |Made Traditionally From Curd | Cow Ghee For Better Digestion And Immunity | 1 Ltr-1,https://amazon.in/Traditionally-Better-Digestion-Immunity-TetraPack/dp/B07WCTFG7N/ref=sr_1_15?dib=eyJ2IjoiMSJ9.vLk5VJE0bBte2CL7K9kV84O06K_psTb8_DcL4AEVlb1AdQ0Qyf7ps0Giu_NQ3ewm43nn77qAIlrE_8ctkP_vBershGEpJVTzzbvFDhOrWP0rPc6ZU7CAJfaTDj9fUzqepI-nLIVcwnYH9exhIQKBpxytio4wv4Tcq3Kz4uXwNSrzksxhNTdqp7219EeLp0CFYVvXH4IUVtZCjEvwRQyHjBZAM2cOHUFqZCFj1HwCmldjkkbKcNk1rLzLnA9WyM2RX8L5rZleXeNUtZUrQDUoK_aB4MdNd-GQVxylkXgPo94.qj-v0uMNqdWb-FaqdFFJC6aCzZdvZ_CxMgq1qCrJsRE&dib_tag=se&keywords=Cow+ghee&qid=1774549584&sr=8-15,₹409,3.3 out of 5 stars,False,,True,,
search_results,16.0,B085DZWQ9K,"Anveshan A2 Gir Cow Desi Ghee 500ML | Bilona Method | Curd-Churned & Cultured | Pure, Natural & Danedar | Lactose-Free, Gluten-Free | Grass-Fed | Lab Tested | Traditional Desi Ghee",https://amazon.in/Anveshan-Curd-Churned-Lactose-Free-Gluten-Free-Traditional/dp/B085DZWQ9K/ref=sr_1_16_in_f3_0o_fs_mod_primary_alm?dib=eyJ2IjoiMSJ9.vLk5VJE0bBte2CL7K9kV84O06K_psTb8_DcL4AEVlb1AdQ0Qyf7ps0Giu_NQ3ewm43nn77qAIlrE_8ctkP_vBershGEpJVTzzbvFDhOrWP0rPc6ZU7CAJfaTDj9fUzqepI-nLIVcwnYH9exhIQKBpxytio4wv4Tcq3Kz4uXwNSrzksxhNTdqp7219EeLp0CFYVvXH4IUVtZCjEvwRQyHjBZAM2cOHUFqZCFj1HwCmldjkkbKcNk1rLzLnA9WyM2RX8L5rZleXeNUtZUrQDUoK_aB4MdNd-GQVxylkXgPo94.qj-v0uMNqdWb-FaqdFFJC6aCzZdvZ_CxMgq1qCrJsRE&dib_tag=se&keywords=Cow+ghee&qid=1774549584&sbo=m6DjfpMzMLDmL8pSMKX8hw%3D%3D&sr=8-16,₹799,4.3 out of 5 stars,False,,True,,
search_results,17.0,B07SNRM6VP,Amazon Brand - Vedaka Cow Ghee | 1 L Jar | Rich Aroma,https://amazon.in/Amazon-Brand-Enhances-Preservatives-Artifical/dp/B07SNRM6VP/ref=sr_1_17_in_f3_0o_fs_mod_primary_alm?dib=eyJ2IjoiMSJ9.vLk5VJE0bBte2CL7K9kV84O06K_psTb8_DcL4AEVlb1AdQ0Qyf7ps0Giu_NQ3ewm43nn77qAIlrE_8ctkP_vBershGEpJVTzzbvFDhOrWP0rPc6ZU7CAJfaTDj9fUzqepI-nLIVcwnYH9exhIQKBpxytio4wv4Tcq3Kz4uXwNSrzksxhNTdqp7219EeLp0CFYVvXH4IUVtZCjEvwRQyHjBZAM2cOHUFqZCFj1HwCmldjkkbKcNk1rLzLnA9WyM2RX8L5rZleXeNUtZUrQDUoK_aB4MdNd-GQVxylkXgPo94.qj-v0uMNqdWb-FaqdFFJC6aCzZdvZ_CxMgq1qCrJsRE&dib_tag=se&keywords=Cow+ghee&qid=1774549584&sbo=m6DjfpMzMLDmL8pSMKX8hw%3D%3D&sr=8-17,₹729,4.0 out of 5 stars,False,,True,,
search_results,18.0,B075754F8H,"Nandini Pure Cow Ghee, 1 Litre (Pouch)",https://amazon.in/Nandini-Pure-Ghee-1L-Pouch/dp/B075754F8H/ref=sr_1_18?dib=eyJ2IjoiMSJ9.vLk5VJE0bBte2CL7K9kV84O06K_psTb8_DcL4AEVlb1AdQ0Qyf7ps0Giu_NQ3ewm43nn77qAIlrE_8ctkP_vBershGEpJVTzzbvFDhOrWP0rPc6ZU7CAJfaTDj9fUzqepI-nLIVcwnYH9exhIQKBpxytio4wv4Tcq3Kz4uXwNSrzksxhNTdqp7219EeLp0CFYVvXH4IUVtZCjEvwRQyHjBZAM2cOHUFqZCFj1HwCmldjkkbKcNk1rLzLnA9WyM2RX8L5rZleXeNUtZUrQDUoK_aB4MdNd-GQVxylkXgPo94.qj-v0uMNqdWb-FaqdFFJC6aCzZdvZ_CxMgq1qCrJsRE&dib_tag=se&keywords=Cow+ghee&qid=1774549584&sr=8-18,,4.5 out of 5 stars,False,,True,,
search_results,19.0,B0CY4NHFNP,"Go Fresho A2 Gir Cow ghee | Vedic Bilona Method | Pure, Natural & Healthy | 1000 ml Glass Bottle",https://amazon.in/Go-Fresho-Bilona-Natural-Healthy/dp/B0CY4NHFNP/ref=sr_1_19?dib=eyJ2IjoiMSJ9.vLk5VJE0bBte2CL7K9kV84O06K_psTb8_DcL4AEVlb1AdQ0Qyf7ps0Giu_NQ3ewm43nn77qAIlrE_8ctkP_vBershGEpJVTzzbvFDhOrWP0rPc6ZU7CAJfaTDj9fUzqepI-nLIVcwnYH9exhIQKBpxytio4wv4Tcq3Kz4uXwNSrzksxhNTdqp7219EeLp0CFYVvXH4IUVtZCjEvwRQyHjBZAM2cOHUFqZCFj1HwCmldjkkbKcNk1rLzLnA9WyM2RX8L5rZleXeNUtZUrQDUoK_aB4MdNd-GQVxylkXgPo94.qj-v0uMNqdWb-FaqdFFJC6aCzZdvZ_CxMgq1qCrJsRE&dib_tag=se&keywords=Cow+ghee&qid=1774549584&sr=8-19,₹939,4.6 out of 5 stars,False,,True,,
search_results,20.0,B01GRH8VIW,"Aashirvaad Pure Cow Ghee, PET Jar, Rich Aroma, 200ml",https://amazon.in/Aashirvaad-Svasti-Ghee-Pet-200ml/dp/B01GRH8VIW/ref=sr_1_20_in_f3_0o_fs?dib=eyJ2IjoiMSJ9.vLk5VJE0bBte2CL7K9kV84O06K_psTb8_DcL4AEVlb1AdQ0Qyf7ps0Giu_NQ3ewm43nn77qAIlrE_8ctkP_vBershGEpJVTzzbvFDhOrWP0rPc6ZU7CAJfaTDj9fUzqepI-nLIVcwnYH9exhIQKBpxytio4wv4Tcq3Kz4uXwNSrzksxhNTdqp7219EeLp0CFYVvXH4IUVtZCjEvwRQyHjBZAM2cOHUFqZCFj1HwCmldjkkbKcNk1rLzLnA9WyM2RX8L5rZleXeNUtZUrQDUoK_aB4MdNd-GQVxylkXgPo94.qj-v0uMNqdWb-FaqdFFJC6aCzZdvZ_CxMgq1qCrJsRE&dib_tag=se&keywords=Cow+ghee&qid=1774549584&sr=8-20,₹195,4.3 out of 5 stars,False,,True,,
search_results,21.0,B0BLW427G7,"ROSIER A2 Gir Cow Ghee (1 litre) | Traditional Bilona Method A2 Gir Cow Ghee | Grassfed, Pure and Healthy Desi Cow Ghee (Glass Bottle - 1000 ML)",https://amazon.in/sspa/click?ie=UTF8&spc=MToyMTM2ODMzODM4OTY4Njk6MTc3NDU0OTU4NDpzcF9tdGY6MzAwNjY1MjcxOTI2MTMyOjowOjo&url=%2FROSIER-Traditional-Bilona-Grassfed-Healthy%2Fdp%2FB0BLW427G7%2Fref%3Dsr_1_21_sspa%3Fdib%3DeyJ2IjoiMSJ9.vLk5VJE0bBte2CL7K9kV84O06K_psTb8_DcL4AEVlb1AdQ0Qyf7ps0Giu_NQ3ewm43nn77qAIlrE_8ctkP_vBershGEpJVTzzbvFDhOrWP0rPc6ZU7CAJfaTDj9fUzqepI-nLIVcwnYH9exhIQKBpxytio4wv4Tcq3Kz4uXwNSrzksxhNTdqp7219EeLp0CFYVvXH4IUVtZCjEvwRQyHjBZAM2cOHUFqZCFj1HwCmldjkkbKcNk1rLzLnA9WyM2RX8L5rZleXeNUtZUrQDUoK_aB4MdNd-GQVxylkXgPo94.qj-v0uMNqdWb-FaqdFFJC6aCzZdvZ_CxMgq1qCrJsRE%26dib_tag%3Dse%26keywords%3DCow%2Bghee%26qid%3D1774549584%26sr%3D8-21-spons%26aref%3DQGJG8rmBON%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=QGJG8rmBON&sp_cr=ZAZ,"₹2,049",4.2 out of 5 stars,True,Sponsored,True,,
search_results,22.0,B0995W3NKC,"GIRORGANIC A2 Pure Ghee|100% Gir Cow Ghee|Vedic Bilona Method|500 Ml Glass Bottle|Grassfed, Cultured, Premium & Traditional Ghee|Immunity Booster (500 Ml Combo- 2 Piece)|Gopal Ratna Award Winner 2023",https://amazon.in/sspa/click?ie=UTF8&spc=MToyMTM2ODMzODM4OTY4Njk6MTc3NDU0OTU4NDpzcF9tdGY6MzAwODg3MTU5NTE5NTMyOjowOjo&url=%2FGirOrganic-Grassfed-Cultured-Traditional-Immunity%2Fdp%2FB0995W3NKC%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.vLk5VJE0bBte2CL7K9kV84O06K_psTb8_DcL4AEVlb1AdQ0Qyf7ps0Giu_NQ3ewm43nn77qAIlrE_8ctkP_vBershGEpJVTzzbvFDhOrWP0rPc6ZU7CAJfaTDj9fUzqepI-nLIVcwnYH9exhIQKBpxytio4wv4Tcq3Kz4uXwNSrzksxhNTdqp7219EeLp0CFYVvXH4IUVtZCjEvwRQyHjBZAM2cOHUFqZCFj1HwCmldjkkbKcNk1rLzLnA9WyM2RX8L5rZleXeNUtZUrQDUoK_aB4MdNd-GQVxylkXgPo94.qj-v0uMNqdWb-FaqdFFJC6aCzZdvZ_CxMgq1qCrJsRE%26dib_tag%3Dse%26keywords%3DCow%2Bghee%26qid%3D1774549584%26sr%3D8-22-spons%26aref%3DZ6Vi1w4sEH%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=Z6Vi1w4sEH&sp_cr=ZAZ,"₹2,849",4.4 out of 5 stars,True,Sponsored,True,,
